severity,code,position_id,event_id,strategy,signal_id,contract_address,entry_time,exit_time,entry_price,exit_price,pnl_pct,reason,anomaly_type,details_json
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_171412,HEA4baiTauugXqWzSVVA43oaZhQf7zoUg1kuoSfqpump,2025-11-22T11:23:00+00:00,2025-11-22T17:22:00+00:00,8.53811377201188e-05,8.966658676063863e-05,64.31986146989381,,pnl_cap_or_magic,"{""pnl_pct"": 64.31986146989381, ""expected_pnl_pct"": 0.05019198800755767, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_171494,7tystWLcVdgF3wL9Z7Rh3L44K5FALvUVwshewMn6pump,2025-11-22T23:19:00+00:00,2025-11-23T05:15:00+00:00,6.794474589791754e-05,5.045614639725193e-05,-432.56500281932654,,pnl_cap_or_magic,"{""pnl_pct"": -432.56500281932654, ""expected_pnl_pct"": -0.2573944352804125, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_171537,ESXksGWGPrfCfykwBMDhzwXSAKic8KDmBWhXZhEKpump,2025-11-23T05:43:00+00:00,2025-11-23T11:42:00+00:00,0.0001614231039157,0.000186355591595,252.81032484380515,,pnl_cap_or_magic,"{""pnl_pct"": 252.81032484380515, ""expected_pnl_pct"": 0.15445427001775727, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_171590,FfjR46Hmq6Bz5Hni4gAFymWwFBNKD1meBdWgLvAjpump,2025-11-23T12:11:00+00:00,2025-11-23T18:10:00+00:00,5.4683687434076505e-05,7.39928168652636e-05,967.2271742601432,,pnl_cap_or_magic,"{""pnl_pct"": 967.2271742601432, ""expected_pnl_pct"": 0.3531058408316935, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_171598,9YdvrMsW3qsfa2sRUEgsdMtC4wswGHNbDNWFg4wrpump,2025-11-23T13:11:00+00:00,2025-11-23T19:10:00+00:00,0.0001469293887877,9.786180165008936e-05,-499.3239886436152,,pnl_cap_or_magic,"{""pnl_pct"": -499.3239886436152, ""expected_pnl_pct"": -0.3339535238148235, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_171600,AbNJGwerNNcSNLjHhJwtncc7TV3aNCWxFgRM6Zzqpump,2025-11-23T13:16:00+00:00,2025-11-23T19:15:00+00:00,6.913907476143333e-05,0.0002624148029839,3269.652645842796,,pnl_cap_or_magic,"{""pnl_pct"": 3269.652645842796, ""expected_pnl_pct"": 2.795463041548805, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_171615,FzWibmUHWyJbXvAWra5M5jeo2yBtZVaL9m9SCFFFdoge,2025-11-23T15:05:00+00:00,2025-11-23T21:04:00+00:00,0.0007776102643073,0.0010696991052654,454.919304236554,,pnl_cap_or_magic,"{""pnl_pct"": 454.919304236554, ""expected_pnl_pct"": 0.3756236952688563, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_171650,tdZ2FcWdpUtehpcfU9mqWV8Nbm4dYMJiK7X8f9opump,2025-11-23T19:23:00+00:00,2025-11-24T01:22:00+00:00,0.0001766023031057,9.19095311764562e-05,-916.2962918696531,,pnl_cap_or_magic,"{""pnl_pct"": -916.2962918696531, ""expected_pnl_pct"": -0.4795677657643767, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_171745,8EQSudkRQ5Noj47MKcsGMo5smTaFfD1qZN2LWKFXpump,2025-11-24T07:55:00+00:00,2025-11-24T13:54:00+00:00,7.723446594068346e-05,0.0002723249190982,4713.759714222581,,pnl_cap_or_magic,"{""pnl_pct"": 4713.759714222581, ""expected_pnl_pct"": 2.5259506980646074, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_171747,48iJcUv9jsiZ7cCisyVFLPFLMoNBKg3L43bRvktXpump,2025-11-24T08:01:00+00:00,2025-11-24T14:00:00+00:00,7.187271434127939e-05,0.0001300149126879,1534.400990808043,,pnl_cap_or_magic,"{""pnl_pct"": 1534.400990808043, ""expected_pnl_pct"": 0.8089606588466801, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_171781,5BBm7Em4c8Rz1K3UWy1KtTZabY6JtSFKs7uCcYcipump,2025-11-24T12:01:00+00:00,2025-11-24T17:55:00+00:00,6.913755779917793e-05,3.175618026297777e-06,-1533.6733920953336,,pnl_cap_or_magic,"{""pnl_pct"": -1533.6733920953336, ""expected_pnl_pct"": -0.9540681197400418, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_171795,FEK3eAGYy14m6wkx5ATv7DXvRzdwsH2A7Da92mk9pump,2025-11-24T14:42:00+00:00,2025-11-24T19:59:00+00:00,5.877365477180699e-05,4.138048248967585e-06,-2272.5183623862918,,pnl_cap_or_magic,"{""pnl_pct"": -2272.5183623862918, ""expected_pnl_pct"": -0.9295934842739684, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_171807,Csc1VF3obbFY2ug67ba2EBFn1tZoVTfA5vAeFWtLpump,2025-11-24T14:50:00+00:00,2025-11-24T20:49:00+00:00,0.0002224234417121,4.522125028609184e-05,-1752.8524560383037,,pnl_cap_or_magic,"{""pnl_pct"": -1752.8524560383037, ""expected_pnl_pct"": -0.7966884698033527, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_171844,T19T49iP3Way5qsMS3etVZxaQweUKmqprz1gqpDpump,2025-11-24T16:39:00+00:00,2025-11-24T22:35:00+00:00,8.677347666127076e-05,6.59217525646347e-05,-475.832717112476,,pnl_cap_or_magic,"{""pnl_pct"": -475.832717112476, ""expected_pnl_pct"": -0.2403006644303642, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_171831,AFBMWwAVQDx4wyY7QZjbekprB5cx9YqXZgAotjZmpump,2025-11-24T17:06:00+00:00,2025-11-24T21:46:00+00:00,6.001661040284728e-05,6.192814085954985e-06,-1598.2499070600586,,pnl_cap_or_magic,"{""pnl_pct"": -1598.2499070600586, ""expected_pnl_pct"": -0.8968149976416998, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_171948,VZRHTQcxN8oRFrgkVd3L6Rv6D87muSiLhg6mvV5pump,2025-11-25T05:14:00+00:00,2025-11-25T11:13:00+00:00,0.0001258142548208,0.0002287299635851,1432.5793646382583,,pnl_cap_or_magic,"{""pnl_pct"": 1432.5793646382583, ""expected_pnl_pct"": 0.8179972047752863, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_171956,7vekytC8o6xgjgKic52GbFpneNWFrCHYaurco8owpump,2025-11-25T05:55:00+00:00,2025-11-25T11:54:00+00:00,9.753990640819098e-05,0.0001836051654447,1347.6176858550402,,pnl_cap_or_magic,"{""pnl_pct"": 1347.6176858550402, ""expected_pnl_pct"": 0.8823594588694585, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172036,DtgCVZ877swr93rHXhbfshcthnSK2Ds4dz3XC8GYpump,2025-11-25T14:26:00+00:00,2025-11-25T20:24:00+00:00,5.854370505089879e-05,7.058940417072861e-05,435.5384958342223,,pnl_cap_or_magic,"{""pnl_pct"": 435.5384958342223, ""expected_pnl_pct"": 0.20575566765644743, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172106,36eBuWXPEeRxuNouF19M7sKvWZiTdpoHDWHjZRAGpump,2025-11-25T23:11:00+00:00,2025-11-26T04:15:00+00:00,0.0001601555544219,0.0007306825061551,7692.167985297414,,pnl_cap_or_magic,"{""pnl_pct"": 7692.167985297414, ""expected_pnl_pct"": 3.5623300970895637, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172115,F4ZL8sHPXAoUaAQ6DVY4Si6uhHu9T5dvciNozdPZdoge,2025-11-25T23:56:00+00:00,2025-11-26T05:54:00+00:00,0.0001765229917408,0.0001119838411035,-710.5245110186478,,pnl_cap_or_magic,"{""pnl_pct"": -710.5245110186478, ""expected_pnl_pct"": -0.36561328357762574, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172118,Ch87t1PM7vYeiHAz2pjbw646pNLSFSzGtfMQWeGNbonk,2025-11-26T00:18:00+00:00,2025-11-26T06:17:00+00:00,0.0001244966619889,4.437286692002704e-05,-1125.65006145718,,pnl_cap_or_magic,"{""pnl_pct"": -1125.65006145718, ""expected_pnl_pct"": -0.6435818743157685, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172150,4LPb8xzg4a5Uxq8GnJmP6k4MeZi5g9DAJim8c58TpHAS,2025-11-26T04:52:00+00:00,2025-11-26T10:51:00+00:00,0.0001633348779906,0.0002310333486975,1582.975628228333,,pnl_cap_or_magic,"{""pnl_pct"": 1582.975628228333, ""expected_pnl_pct"": 0.4144765131596455, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172164,7z6RtJtJyNTb4iWb3kkCgfW5hvLar3HTd3m8fWhmpump,2025-11-26T06:02:00+00:00,2025-11-26T12:01:00+00:00,0.0002077434269073,5.677542519594615e-05,-1760.5134278725611,,pnl_cap_or_magic,"{""pnl_pct"": -1760.5134278725611, ""expected_pnl_pct"": -0.7267041078451032, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172206,7rbNThYsLZ8Lh8hB6dpqWh8XcAgodVH1whMutRrvpump,2025-11-26T09:58:00+00:00,2025-11-26T15:57:00+00:00,0.00020818896313,6.36831294840811e-05,-1556.4905384640738,,pnl_cap_or_magic,"{""pnl_pct"": -1556.4905384640738, ""expected_pnl_pct"": -0.6941090030583645, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172227,BpjMgeKEFSAH383TSzXprcDBKsNGqiYoVAUgjqRkpump,2025-11-26T11:56:00+00:00,2025-11-26T17:55:00+00:00,9.035271155667162e-05,0.0001522190960494,1904.4591982346728,,pnl_cap_or_magic,"{""pnl_pct"": 1904.4591982346728, ""expected_pnl_pct"": 0.6847208393289241, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172237,JBkGF5rCnbTC16e16TKsGfyv2xYaeanY1VkDGwycpump,2025-11-26T13:14:00+00:00,2025-11-26T19:13:00+00:00,0.0001878658677636,8.534780500775579e-05,-1229.605534995345,,pnl_cap_or_magic,"{""pnl_pct"": -1229.605534995345, ""expected_pnl_pct"": -0.5456981833701013, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172243,JGKARHxUufjLi2aMexmTJonP7iHVfvkMvVmtUc8pump,2025-11-26T13:47:00+00:00,2025-11-26T19:46:00+00:00,6.32814174219412e-05,8.162209127821354e-05,1102.735944247327,,pnl_cap_or_magic,"{""pnl_pct"": 1102.735944247327, ""expected_pnl_pct"": 0.28982716575361006, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172298,CZHcDHQZerSch8Fhhi2KgV4cLiD2KtdwjJBrb8fypump,2025-11-26T19:28:00+00:00,2025-11-27T01:00:00+00:00,0.0003561921095321,0.0003036999842937,-357.69320086768886,,pnl_cap_or_magic,"{""pnl_pct"": -357.69320086768886, ""expected_pnl_pct"": -0.147370264061589, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172336,7zaerpu4De3Aob5TJwqXQoit72S2woTEfsbGWP95bonk,2025-11-27T00:53:00+00:00,2025-11-27T06:43:00+00:00,9.487168491257996e-05,9.19916003416752e-05,-75.78102454487926,,pnl_cap_or_magic,"{""pnl_pct"": -75.78102454487926, ""expected_pnl_pct"": -0.03035768336525943, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172338,Hd7WPGzT8W8QAN21FQpEhKGC22svpgs72rDJfw3Dpump,2025-11-27T03:47:00+00:00,2025-11-27T07:03:00+00:00,5.264072193438426e-05,4.095459974722954e-05,-544.5082457904415,,pnl_cap_or_magic,"{""pnl_pct"": -544.5082457904415, ""expected_pnl_pct"": -0.22199775682638367, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172373,HSPrNro3WHSjUNQg7Cqs2oKTgAX4eX6wZUwcfutfpump,2025-11-27T05:25:00+00:00,2025-11-27T11:24:00+00:00,0.0001150441277545,1.714763412037189e-05,-1878.4561243985945,,pnl_cap_or_magic,"{""pnl_pct"": -1878.4561243985945, ""expected_pnl_pct"": -0.8509473325143172, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172416,GpSK68ymYvA4LWpBr83hmdQMaEaAFjdBDvSvZw5ppump,2025-11-27T09:23:00+00:00,2025-11-27T15:22:00+00:00,6.449088382490356e-05,1.827564485685416e-05,-1732.694674537423,,pnl_cap_or_magic,"{""pnl_pct"": -1732.694674537423, ""expected_pnl_pct"": -0.7166166165985012, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172426,25WRenDCtizwgN42yTRYZzuH7GqJvEoCrWXDEDVZpump,2025-11-27T10:26:00+00:00,2025-11-27T16:25:00+00:00,8.16882440895409e-05,0.0002247960493664,3115.630171885363,,pnl_cap_or_magic,"{""pnl_pct"": 3115.630171885363, ""expected_pnl_pct"": 1.7518776033427086, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172436,9QQHTTxquWQd6eFBrhDGhggKytxRQ6y4xwQxvsdspump,2025-11-27T11:33:00+00:00,2025-11-27T17:32:00+00:00,7.203064668214396e-05,0.0001992834658867,2868.851492990564,,pnl_cap_or_magic,"{""pnl_pct"": 2868.851492990564, ""expected_pnl_pct"": 1.7666482957746563, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172511,BmQ3o2V3g2qJ46SQKM24fZtrcjc1cc4WXwbHvMd9pump,2025-11-27T20:26:00+00:00,2025-11-28T02:25:00+00:00,0.0010923767590848,0.0007387083779147,-929.6772595835888,,pnl_cap_or_magic,"{""pnl_pct"": -929.6772595835888, ""expected_pnl_pct"": -0.3237604409182099, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172543,2K5413Yn6aRraeMWkhNnWCjpBa1b6pRMiEVrucRJpump,2025-11-28T01:48:00+00:00,2025-11-28T07:47:00+00:00,0.00022336049921,0.0003063945381039,1533.8779846541663,,pnl_cap_or_magic,"{""pnl_pct"": 1533.8779846541663, ""expected_pnl_pct"": 0.3717489851051628, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172574,9BVn3Y8tPghbnGuuuxoj2mGekqgSQV1M7nALF7brpump,2025-11-28T05:24:00+00:00,2025-11-28T11:23:00+00:00,0.0012836825754998,0.0012978684547505,27.840793301868366,,pnl_cap_or_magic,"{""pnl_pct"": 27.840793301868366, ""expected_pnl_pct"": 0.01105092452094466, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172577,CKyngN43ZPTmR8hKmpzGixUAYBNCmDSQ5tJNabktbonk,2025-11-28T05:41:00+00:00,2025-11-28T11:40:00+00:00,0.0390104933482956,0.0369045276855813,-122.40392282333606,,pnl_cap_or_magic,"{""pnl_pct"": -122.40392282333606, ""expected_pnl_pct"": -0.053984594450311216, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172587,8zeWmLN7yA4VtccJaL1GmipoMA8Q2Mpr73xxke2ipump,2025-11-28T06:29:00+00:00,2025-11-28T12:28:00+00:00,9.698462530670052e-05,8.314204582749799e-05,-291.2608586556984,,pnl_cap_or_magic,"{""pnl_pct"": -291.2608586556984, ""expected_pnl_pct"": -0.14272962787067828, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172631,7biCCUthUHDn48jTpYKFExvpJzxTcWoXjwVDBCyZpump,2025-11-28T09:53:00+00:00,2025-11-28T15:52:00+00:00,0.0001124741476384,0.0001868112529859,1728.1145457884977,,pnl_cap_or_magic,"{""pnl_pct"": 1728.1145457884977, ""expected_pnl_pct"": 0.6609261497716871, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172646,3F4hakpnZE1BVhHeaa8RAahf9W2x6LaH8ZxQDahqpump,2025-11-28T11:32:00+00:00,2025-11-28T17:25:00+00:00,7.471262411181404e-05,5.353696997007286e-06,-2112.703063880999,,pnl_cap_or_magic,"{""pnl_pct"": -2112.703063880999, ""expected_pnl_pct"": -0.9283428060431259, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172670,E9RDcyYa3cQXwq4mmofMfwpWStgGhZbppatdChKDpump,2025-11-28T14:43:00+00:00,2025-11-28T20:42:00+00:00,0.0001319375433908,0.0002188632253193,1870.6463363754087,,pnl_cap_or_magic,"{""pnl_pct"": 1870.6463363754087, ""expected_pnl_pct"": 0.6588396274063213, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172672,ESZ5Je6stEk425s84ozSqJfuKq5J5fm75VrX2Wuopump,2025-11-28T14:51:00+00:00,2025-11-28T20:50:00+00:00,9.35791113188039e-05,1.6026287291170195e-05,-1816.9909436824216,,pnl_cap_or_magic,"{""pnl_pct"": -1816.9909436824216, ""expected_pnl_pct"": -0.8287407620641739, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172728,A9E2AopuG56LWYiXsvGLLTcLjUjQ539PY6k5Fhfepump,2025-11-28T21:14:00+00:00,2025-11-29T03:13:00+00:00,0.0001303712123176,0.0003130559160621,3475.688611640198,,pnl_cap_or_magic,"{""pnl_pct"": 3475.688611640198, ""expected_pnl_pct"": 1.4012656666830559, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172797,DL6BBBQ6heTg9Zr5gFZxsCK2AZt2aVyRqUZgChqopump,2025-11-29T05:29:00+00:00,2025-11-29T10:43:00+00:00,0.000316558530179,0.0014442445097255,11387.87786767519,,pnl_cap_or_magic,"{""pnl_pct"": 11387.87786767519, ""expected_pnl_pct"": 3.5623300970877114, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172815,EaX1w1JrWbc6utxA7oyMec9Rcwkuwvwic2oZZWFapump,2025-11-29T06:45:00+00:00,2025-11-29T12:44:00+00:00,0.0004494567984966,0.000367579608826,-524.1144291627024,,pnl_cap_or_magic,"{""pnl_pct"": -524.1144291627024, ""expected_pnl_pct"": -0.18216920946456516, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172857,6wYU8DQBefvR8kAFgqTLXBYVxJhnVogxbsjsQT2Kpump,2025-11-29T10:58:00+00:00,2025-11-29T16:57:00+00:00,5.145491161698208e-05,3.644958757686256e-05,-1178.730219703604,,pnl_cap_or_magic,"{""pnl_pct"": -1178.730219703604, ""expected_pnl_pct"": -0.29162083013212664, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172894,A2A39SooVXf8QMKcSJTzFaPd8bRAoX3rhXhwXdeabonk,2025-11-29T15:12:00+00:00,2025-11-29T21:11:00+00:00,9.367793113223955e-05,0.0001080566115937,1784.9299411892323,,pnl_cap_or_magic,"{""pnl_pct"": 1784.9299411892323, ""expected_pnl_pct"": 0.1534905851108402, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172928,2tjqj3vPwuu4UpmmwggQ8WhMbK36Qckkzk19k1kopump,2025-11-29T18:34:00+00:00,2025-11-30T00:33:00+00:00,8.245412983310756e-05,3.667751042544241e-05,-2093.08156381274,,pnl_cap_or_magic,"{""pnl_pct"": -2093.08156381274, ""expected_pnl_pct"": -0.555176793452553, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_172992,6N5Bi3sUz6UbfSadsFAodNFBBHo9FHLiT4FBdbdkpump,2025-11-30T03:59:00+00:00,2025-11-30T09:58:00+00:00,0.000129504729308,0.0001131237618173,-521.5893193233509,,pnl_cap_or_magic,"{""pnl_pct"": -521.5893193233509, ""expected_pnl_pct"": -0.12648933809777146, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_173010,9iXwnWndycLagCoz16Pgxk5dxvX7BtBw3gkyZQQypump,2025-11-30T06:01:00+00:00,2025-11-30T12:00:00+00:00,0.0001251034414225,1.3936090638794537e-05,-3297.8072828953523,,pnl_cap_or_magic,"{""pnl_pct"": -3297.8072828953523, ""expected_pnl_pct"": -0.8886034590229257, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_173062,5sb2N9TuognPT2nWUk9ciA9BkMnvYF9h2Pmi7CQNpump,2025-11-30T10:26:00+00:00,2025-11-30T16:25:00+00:00,0.0001202363864746,0.0001280203103635,1505.665760986688,,pnl_cap_or_magic,"{""pnl_pct"": 1505.665760986688, ""expected_pnl_pct"": 0.0647385048497308, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_173086,93x67YtArpqdzmmyXQ7qxhvvoDTkC59dsHWXhD7Ypump,2025-11-30T13:32:00+00:00,2025-11-30T19:31:00+00:00,0.0001069628069025,0.0002423808195779,3830.7534234748846,,pnl_cap_or_magic,"{""pnl_pct"": 3830.7534234748846, ""expected_pnl_pct"": 1.2660289739669774, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_173160,4PEvwEELYJ6p8maA9ZejzKXF2785sYbRcm7juNxjpump,2025-12-01T00:10:00+00:00,2025-12-01T06:05:00+00:00,8.81924486108558e-05,4.275402315382618e-06,-4061.777424683392,,pnl_cap_or_magic,"{""pnl_pct"": -4061.777424683392, ""expected_pnl_pct"": -0.9515219003131709, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_173173,AF1WXPafV4rGD38G1fs7kMH1an9HXNtigKaJqWRBpump,2025-12-01T02:51:00+00:00,2025-12-01T08:50:00+00:00,0.000109023023229,0.0003333870503704,8761.119664639356,,pnl_cap_or_magic,"{""pnl_pct"": 8761.119664639356, ""expected_pnl_pct"": 2.0579508850174633, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_173220,G2ZzkLiVnCHk7gAHkx4NQNaxTqEpkA474Hk5opVgpump,2025-12-01T08:07:00+00:00,2025-12-01T14:06:00+00:00,0.0001293985827544,5.461737931394181e-05,-2010.1404941295957,,pnl_cap_or_magic,"{""pnl_pct"": -2010.1404941295957, ""expected_pnl_pct"": -0.5779136204481757, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_173240,7c41bmq2W4LDi5XWwYGFsA8ZRW5EXqPLkKhrw2gnpump,2025-12-01T10:20:00+00:00,2025-12-01T16:19:00+00:00,4.932134604621783e-05,5.294665152984702e-05,322.36549825696176,,pnl_cap_or_magic,"{""pnl_pct"": 322.36549825696176, ""expected_pnl_pct"": 0.07350378232240468, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_173265,237of5pRcaFrQMQkmqhAGUHLxhY56h1R8wL1mdT4pump,2025-12-01T14:10:00+00:00,2025-12-01T20:03:00+00:00,6.369772488556926e-05,3.0580194919483595e-06,-3896.840235280939,,pnl_cap_or_magic,"{""pnl_pct"": -3896.840235280939, ""expected_pnl_pct"": -0.951991699900711, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_173273,9mGtWvoGgRuUiFvyBJSVEdsA8T4sk4BpeQ9qYq3Kpump,2025-12-01T15:12:00+00:00,2025-12-01T21:11:00+00:00,0.0001355554988945,0.0001186514185584,1075.7496137108053,,pnl_cap_or_magic,"{""pnl_pct"": 1075.7496137108053, ""expected_pnl_pct"": -0.12470228411210442, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_173295,F4bGsbhRDR98DfNQtvVxLGMgGwRYiMszoxSLDfugpump,2025-12-01T18:13:00+00:00,2025-12-01T22:59:00+00:00,0.0001461794099892,0.0006669187217683,13481.783908130425,,pnl_cap_or_magic,"{""pnl_pct"": 13481.783908130425, ""expected_pnl_pct"": 3.5623300970880454, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_173309,6VKDRsckuBSk3rFnsvoHV9hrPKnzNHRSCfrS91Cupump,2025-12-01T19:52:00+00:00,2025-12-02T01:51:00+00:00,0.0004516418283705,0.0002951609896068,-1180.110605135626,,pnl_cap_or_magic,"{""pnl_pct"": -1180.110605135626, ""expected_pnl_pct"": -0.3464710948679724, ""max_reasonable"": 10.0}"
P0,pnl_cap_or_magic,,,Runner_Ladder_2x_5x_10x,tg_1758611100_173333,9PWFDLTRUaumaqZdcLriDNZjWEoxnVzrLy6qmdrxpump,2025-12-01T23:45:00+00:00,2025-12-02T05:44:00+00:00,0.0002008610588957,0.0003230614764066,3891.8149805884896,,pnl_cap_or_magic,"{""pnl_pct"": 3891.8149805884896, ""expected_pnl_pct"": 0.608382820357202, ""max_reasonable"": 10.0}"
