signal_id,strategy,event_time,event_type,qty_delta,raw_price,exec_price,fees_sol,pnl_sol_delta,reset_reason
tg_1758611100_140010,Runner_Ladder_2x_5x_10x,2025-07-04T22:37:00+00:00,final_exit,-0.0,0.00011002895938579688,0.00010771835123869514,0.004153395968066741,0.23213416114366262,
tg_1758611100_140045,Runner_Ladder_2x_5x_10x,2025-07-05T01:12:00+00:00,final_exit,-0.0,0.00047523616080199995,0.00046525620142515796,0.008309432902871339,1.2018148779320972,
tg_1758611100_140045,Runner_Ladder_2x_5x_10x,2025-07-05T01:12:00+00:00,partial_exit,-0.10010866955714437,0.00048552477871627005,0.00047095903535478194,0.0019809302817053727,0.2701239008691983,
tg_1758611100_140145,Runner_Ladder_2x_5x_10x,2025-07-05T06:44:00+00:00,entry,0.6982634518935067,0.0006079389977057,0.000626177167636871,0.001,0.0,
tg_1758611100_140152,Runner_Ladder_2x_5x_10x,2025-07-05T07:35:00+00:00,entry,0.6283871067041561,0.000900837349311,0.00092786246979033,0.001,0.0,
tg_1758611100_140171,Runner_Ladder_2x_5x_10x,2025-07-05T09:22:00+00:00,entry,0.0,0.0002537080802897,0.00026131932269839105,0.0015,0.0,
tg_1758611100_140171,Runner_Ladder_2x_5x_10x,2025-07-05T09:36:00+00:00,partial_exit,-0.22619935841349623,0.0005121241455744667,0.0004967604212072327,0.0022199935680529133,0.2037990335997325,
tg_1758611100_140145,Runner_Ladder_2x_5x_10x,2025-07-05T12:42:00+00:00,final_exit,-0.6982634518935067,0.000475542202333,0.000465555816084007,0.0020766046926606885,-0.17911227872834884,
tg_1758611100_140152,Runner_Ladder_2x_5x_10x,2025-07-05T13:34:00+00:00,final_exit,-0.6283871067041561,0.0006053764096169,0.0005926635050149451,0.0016055056316682248,-0.22701069878710556,
tg_1758611100_140171,Runner_Ladder_2x_5x_10x,2025-07-05T15:21:00+00:00,final_exit,-0.0,0.00035958607903756003,0.00035203477137777127,0.00457074297939436,0.32718734881485484,
tg_1758611100_140171,Runner_Ladder_2x_5x_10x,2025-07-05T15:21:00+00:00,partial_exit,-0.33929903762024427,0.00036737093229507426,0.000356349804326222,0.0023507494113414458,0.12338831521512232,
tg_1758611100_140220,Runner_Ladder_2x_5x_10x,2025-07-05T15:26:00+00:00,entry,0.6892946036930747,0.0019745159960083,0.0020337514758885494,0.001,0.0,
tg_1758611100_140240,Runner_Ladder_2x_5x_10x,2025-07-05T17:02:00+00:00,entry,0.0,7.680805375017705e-05,7.911229536268236e-05,0.002,0.0,
tg_1758611100_140240,Runner_Ladder_2x_5x_10x,2025-07-05T17:18:00+00:00,partial_exit,-0.2481260573295069,0.00015504141159056357,0.00015039016924284665,0.0023867216320433977,0.2235543506813421,
tg_1758611100_140240,Runner_Ladder_2x_5x_10x,2025-07-05T17:35:00+00:00,partial_exit,-0.2481260573295069,0.00038760352897640894,0.00037597542310711664,0.005216804080108439,0.9310749626976156,
tg_1758611100_140271,Runner_Ladder_2x_5x_10x,2025-07-05T20:45:00+00:00,entry,0.5582336289913905,0.0005483179635416,0.0005647675024478481,0.001,0.0,
tg_1758611100_140220,Runner_Ladder_2x_5x_10x,2025-07-05T21:25:00+00:00,final_exit,-0.6892946036930747,0.0013520015003379,0.0013236094688308042,0.0017944313748827767,-0.24068675997238603,
tg_1758611100_140240,Runner_Ladder_2x_5x_10x,2025-07-05T23:01:00+00:00,partial_exit,-0.12406302866475347,0.00022893906740648588,0.0002220708953842913,0.0018929965112686738,0.22418609915242063,
tg_1758611100_140240,Runner_Ladder_2x_5x_10x,2025-07-05T23:01:00+00:00,final_exit,-0.0,0.0002240876845451981,0.00021938184316974894,0.009496522223420512,1.3788154125313785,
tg_1758611100_140271,Runner_Ladder_2x_5x_10x,2025-07-06T02:44:00+00:00,final_exit,-0.5582336289913905,0.0005010196686721,0.000490498255629986,0.0019392944535052137,-0.07341001561509096,
tg_1758611100_140483,Runner_Ladder_2x_5x_10x,2025-07-06T16:48:00+00:00,entry,0.7941934425822841,0.0002775431816892,0.00028586947713987596,0.001,0.0,
tg_1758611100_140532,Runner_Ladder_2x_5x_10x,2025-07-06T22:08:00+00:00,entry,0.7147240983240557,4.161316725562105e-05,4.2861562273289684e-05,0.001,0.0,
tg_1758611100_140483,Runner_Ladder_2x_5x_10x,2025-07-06T22:47:00+00:00,final_exit,-0.7941934425822841,2.6173960611740084e-05,2.562430743889354e-05,0.00028475452702807214,-0.7230048108252668,
tg_1758611100_140532,Runner_Ladder_2x_5x_10x,2025-07-07T04:02:00+00:00,final_exit,-0.7147240983240557,3.334118332824453e-05,3.264101847835139e-05,0.002177178923303713,-0.1704293674981375,
tg_1758611100_140699,Runner_Ladder_2x_5x_10x,2025-07-07T16:10:00+00:00,entry,0.7044038314049106,0.0009804760029894,0.0010098902830790821,0.001,0.0,
tg_1758611100_140699,Runner_Ladder_2x_5x_10x,2025-07-07T22:09:00+00:00,final_exit,-0.7044038314049106,0.0010105291008042,0.000989307989687312,0.002760190290178932,-0.01435625886017914,
tg_1758611100_140805,Runner_Ladder_2x_5x_10x,2025-07-08T03:43:00+00:00,entry,0.0,0.0004161849890193,0.000428670538689879,0.0015,0.0,
tg_1758611100_140805,Runner_Ladder_2x_5x_10x,2025-07-08T07:23:00+00:00,partial_exit,-0.28103687459594995,0.0008400929984533911,0.0008148902084997893,0.00263697165226745,0.25320603847091405,
tg_1758611100_140805,Runner_Ladder_2x_5x_10x,2025-07-08T09:42:00+00:00,partial_exit,-0.4215553118939249,0.000977749382716974,0.0009484169012354648,0.004230698954285017,0.5111194266773399,
tg_1758611100_140805,Runner_Ladder_2x_5x_10x,2025-07-08T09:42:00+00:00,final_exit,-0.0,0.00095703017279058,0.0009369325391619778,0.006867670606552467,0.764325465148254,
tg_1758611100_140902,Runner_Ladder_2x_5x_10x,2025-07-08T13:47:00+00:00,entry,0.0,0.0011451680550843,0.001179523096736829,0.0015,0.0,
tg_1758611100_140902,Runner_Ladder_2x_5x_10x,2025-07-08T16:49:00+00:00,partial_exit,-0.311315186377618,0.0023115866513969685,0.0022422390518550593,0.0028672044074849463,0.28048591549362084,
tg_1758611100_140902,Runner_Ladder_2x_5x_10x,2025-07-08T19:46:00+00:00,final_exit,-0.0,0.00205759545723492,0.0020143859526329864,0.006596284034305344,0.6207830426322929,
tg_1758611100_140902,Runner_Ladder_2x_5x_10x,2025-07-08T19:46:00+00:00,partial_exit,-0.466972779566427,0.002102141338267841,0.0020390770981198055,0.003729079626820397,0.3402971271386721,
tg_1758611100_140970,Runner_Ladder_2x_5x_10x,2025-07-08T20:17:00+00:00,entry,0.0,5.563449183559161e-05,5.730352659065936e-05,0.0015,0.0,
tg_1758611100_140970,Runner_Ladder_2x_5x_10x,2025-07-08T20:32:00+00:00,partial_exit,-0.33586265672153753,0.00011230137630318389,0.00010893233501408838,0.003053860512080619,0.302602471298628,
tg_1758611100_140970,Runner_Ladder_2x_5x_10x,2025-07-09T02:07:00+00:00,partial_exit,-0.5037939850823063,5.110245957567018e-05,4.956938578840008e-05,0.0022431917293893595,-0.0679960527349637,
tg_1758611100_140970,Runner_Ladder_2x_5x_10x,2025-07-09T02:07:00+00:00,final_exit,-0.0,5.001956184500513e-05,4.896915104626002e-05,0.0052970522414699794,0.2346064185636643,
tg_1758611100_141050,Runner_Ladder_2x_5x_10x,2025-07-09T04:00:00+00:00,entry,0.862537578436063,0.0030408852495175,0.003132111807003025,0.001,0.0,
tg_1758611100_141066,Runner_Ladder_2x_5x_10x,2025-07-09T05:12:00+00:00,entry,0.7762338205924567,0.0008778591284015,0.000904194902253545,0.001,0.0,
tg_1758611100_141078,Runner_Ladder_2x_5x_10x,2025-07-09T05:57:00+00:00,entry,0.0,8.7776732122988e-05,9.041003408667765e-05,0.0015,0.0,
tg_1758611100_141050,Runner_Ladder_2x_5x_10x,2025-07-09T09:59:00+00:00,final_exit,-0.862537578436063,0.0022887257293767,0.0022406624890597892,0.0024681821294948447,-0.24549204606235697,
tg_1758611100_141078,Runner_Ladder_2x_5x_10x,2025-07-09T10:39:00+00:00,partial_exit,-0.27942417541328446,0.00017718231082145414,0.0001718668414968105,0.002624708875569703,0.2517530434791533,
tg_1758611100_141126,Runner_Ladder_2x_5x_10x,2025-07-09T10:50:00+00:00,entry,0.0,0.0002287843280209,0.000235647857861527,0.0015,0.0,
tg_1758611100_141066,Runner_Ladder_2x_5x_10x,2025-07-09T11:11:00+00:00,final_exit,-0.7762338205924567,0.0008155804923723,0.0007984533020324817,0.0027418268148012848,-0.09077711689214993,
tg_1758611100_141126,Runner_Ladder_2x_5x_10x,2025-07-09T11:55:00+00:00,partial_exit,-0.2760248518817245,0.00046181413841744554,0.00044795971426492216,0.0025988608154735022,0.24869035198664105,
tg_1758611100_141078,Runner_Ladder_2x_5x_10x,2025-07-09T11:56:00+00:00,partial_exit,-0.4191362631199267,0.00017461351771396044,0.00016937511218254161,0.0036408571981136335,0.3660780364084678,
tg_1758611100_141078,Runner_Ladder_2x_5x_10x,2025-07-09T11:56:00+00:00,final_exit,-0.0,0.00017091333217209042,0.00016732415219647653,0.006265566073683337,0.6178310798876211,
tg_1758611100_141146,Runner_Ladder_2x_5x_10x,2025-07-09T12:19:00+00:00,entry,0.0,0.0001867610949146,0.00019236392776203799,0.0015,0.0,
tg_1758611100_141146,Runner_Ladder_2x_5x_10x,2025-07-09T12:45:00+00:00,partial_exit,-0.3280959998628582,0.00037698785963173896,0.0003656782238427868,0.0029948037581804528,0.2956049396822645,
tg_1758611100_141174,Runner_Ladder_2x_5x_10x,2025-07-09T14:01:00+00:00,entry,0.0,4.119240843189123e-05,4.2428180684847964e-05,0.0015,0.0,
tg_1758611100_141174,Runner_Ladder_2x_5x_10x,2025-07-09T14:05:00+00:00,partial_exit,-0.2952663998765724,8.314921207179693e-05,8.065473570964302e-05,0.0027451713046925947,0.26602642629656226,
tg_1758611100_141126,Runner_Ladder_2x_5x_10x,2025-07-09T16:49:00+00:00,final_exit,-0.0,0.0002418647985762057,0.0002367856378061054,0.004783404427606552,0.2557889771973168,
tg_1758611100_141126,Runner_Ladder_2x_5x_10x,2025-07-09T16:49:00+00:00,partial_exit,-0.41403727782258665,0.000247101046792804,0.00023968801538901986,0.0021845436121330493,0.007098625210675775,
tg_1758611100_141146,Runner_Ladder_2x_5x_10x,2025-07-09T18:17:00+00:00,partial_exit,-0.49214399979428725,0.00015780852099128132,0.00015307426536154288,0.0020665012062717754,-0.10051869822634578,
tg_1758611100_141146,Runner_Ladder_2x_5x_10x,2025-07-09T18:17:00+00:00,final_exit,-0.0,0.00015446444536987172,0.0001512206920171044,0.005061304964452229,0.19508624145591869,
tg_1758611100_141223,Runner_Ladder_2x_5x_10x,2025-07-09T19:12:00+00:00,entry,0.0,0.0003272019138213,0.000337017971235939,0.0015,0.0,
tg_1758611100_141223,Runner_Ladder_2x_5x_10x,2025-07-09T19:18:00+00:00,partial_exit,-0.3437730654338205,0.0006604756157341293,0.0006406613472621054,0.0031140103383278657,0.3097295191481412,
tg_1758611100_141174,Runner_Ladder_2x_5x_10x,2025-07-09T19:36:00+00:00,partial_exit,-0.44289959981485855,3.4601660840660374e-05,3.3563611015440565e-05,0.00190145626299637,-0.0925355340657718,
tg_1758611100_141174,Runner_Ladder_2x_5x_10x,2025-07-09T19:36:00+00:00,final_exit,-0.0,3.386842685715496e-05,3.31571898931547e-05,0.004646627567688966,0.17349089223079045,
tg_1758611100_141234,Runner_Ladder_2x_5x_10x,2025-07-09T20:27:00+00:00,entry,0.0,0.0001773370463464,0.00018265715773679202,0.002,0.0,
tg_1758611100_141234,Runner_Ladder_2x_5x_10x,2025-07-09T21:07:00+00:00,partial_exit,-0.34565616946461974,0.00035796488324355794,0.0003472259367462512,0.003128329241987304,0.311426141032201,
tg_1758611100_141234,Runner_Ladder_2x_5x_10x,2025-07-09T22:45:00+00:00,partial_exit,-0.34565616946461974,0.0008949122081088948,0.000868064841865628,0.007070823104968149,1.297049606777432,
tg_1758611100_141234,Runner_Ladder_2x_5x_10x,2025-07-10T00:59:00+00:00,partial_exit,-0.17282808473230982,0.0017898244162177896,0.001736129683731256,0.007070823104968149,1.4698776915097413,
tg_1758611100_141234,Runner_Ladder_2x_5x_10x,2025-07-10T00:59:00+00:00,final_exit,-0.0,0.0008512178224627198,0.0008333422481910027,0.017269975451923603,3.0783534393193746,
tg_1758611100_141223,Runner_Ladder_2x_5x_10x,2025-07-10T01:10:00+00:00,partial_exit,-0.5156595981507308,0.0005635974941752084,0.0005466895693499522,0.0038458835754113237,0.32081129570209677,
tg_1758611100_141223,Runner_Ladder_2x_5x_10x,2025-07-10T01:10:00+00:00,final_exit,-0.0,0.0005516544594853201,0.0005400697158361283,0.00695989391373919,0.6305408148502379,
tg_1758611100_141320,Runner_Ladder_2x_5x_10x,2025-07-10T05:07:00+00:00,entry,1.3185001285003992,0.0004325417161846,0.000445517967670138,0.001,0.0,
tg_1758611100_141320,Runner_Ladder_2x_5x_10x,2025-07-10T11:06:00+00:00,final_exit,-1.3185001285003992,0.0002816821329378,0.0002757668081461062,0.0032645019807236997,-0.502374633319485,
tg_1758611100_141410,Runner_Ladder_2x_5x_10x,2025-07-10T11:29:00+00:00,entry,1.2678362149703784,6.215713210538451e-05,6.402184606854605e-05,0.001,0.0,
tg_1758611100_141445,Runner_Ladder_2x_5x_10x,2025-07-10T15:00:00+00:00,entry,1.1410025934733403,0.0002224966300237,0.000229171528924411,0.001,0.0,
tg_1758611100_141410,Runner_Ladder_2x_5x_10x,2025-07-10T17:23:00+00:00,final_exit,-1.2678362149703784,8.438847835560579e-06,8.261632031013806e-06,0.0006544263826734342,-1.1042296193020185,
tg_1758611100_141493,Runner_Ladder_2x_5x_10x,2025-07-10T17:43:00+00:00,entry,0.0,0.0003081950295126,0.000317440880397978,0.002,0.0,
tg_1758611100_141493,Runner_Ladder_2x_5x_10x,2025-07-10T18:07:00+00:00,partial_exit,-0.4172390204218299,0.0006221091420470833,0.0006034458677856708,0.0036726369009162925,0.3759202048072409,
tg_1758611100_141497,Runner_Ladder_2x_5x_10x,2025-07-10T18:10:00+00:00,entry,0.9387377959491174,0.0002105716587692,0.000216888808532276,0.001,0.0,
tg_1758611100_141493,Runner_Ladder_2x_5x_10x,2025-07-10T18:15:00+00:00,partial_exit,-0.4172390204218299,0.0015552728551177083,0.001508614669464177,0.008431592252290676,1.5656590426508472,
tg_1758611100_141445,Runner_Ladder_2x_5x_10x,2025-07-10T19:59:00+00:00,final_exit,-1.1410025934733403,6.502016481578726e-05,6.365474135465574e-05,0.001267700666193916,-0.8240774269248684,
tg_1758611100_141553,Runner_Ladder_2x_5x_10x,2025-07-10T22:36:00+00:00,entry,0.8763297629424334,0.0001491668319588,0.000153641836917564,0.001,0.0,
tg_1758611100_141493,Runner_Ladder_2x_5x_10x,2025-07-10T23:42:00+00:00,partial_exit,-0.20861951021091496,0.0009989825709644947,0.0009690130938355598,0.003047309429970057,0.4282078472815876,
tg_1758611100_141493,Runner_Ladder_2x_5x_10x,2025-07-10T23:42:00+00:00,final_exit,-0.0,0.0009778134145666598,0.0009572793328607599,0.015151538583177027,2.3697870947396757,
