timestamp,open,close,high,low,volume
2025-12-08 16:41:00+00:00,0.39825634020377704,0.39854061066706153,0.39825634020377704,0.3984922811598963,1028.403822593518
2025-12-08 16:40:00+00:00,0.3969493578118004,0.39825634020377704,0.3969493578118004,0.39825634020377704,7233.7183803685575
2025-12-08 16:39:00+00:00,0.3968098607247006,0.3969651863354432,0.3968098607247006,0.3969493578118004,173.54358320274963
2025-12-08 16:38:00+00:00,0.39481190984312386,0.3968988410717201,0.39481190984312386,0.3968098607247006,1663.28409591138
2025-12-08 16:37:00+00:00,0.3968115075697049,0.3968115075697049,0.39449852166611526,0.39481190984312386,1743.0012660796951
2025-12-08 16:34:00+00:00,0.39660989417806797,0.3968115075697049,0.39660989417806797,0.3968115075697049,1501.5627551712712
2025-12-08 16:33:00+00:00,0.39605311428211504,0.39665286058150895,0.39605311428211504,0.39660989417806797,757.6603931391876
2025-12-08 16:30:00+00:00,0.39411736553306514,0.39611651543805276,0.39411736553306514,0.39605311428211504,7239.385712650704
2025-12-08 16:21:00+00:00,0.39300627971028723,0.39411736553306514,0.39300627971028723,0.39411736553306514,4092.9045359649144
2025-12-08 16:20:00+00:00,0.3924702645329826,0.39300627971028723,0.3924702645329826,0.39300627971028723,24.88816295027633
2025-12-08 16:14:00+00:00,0.39234886460573587,0.3924702645329826,0.39234886460573587,0.3924702645329826,29.696921915932542
2025-12-08 16:13:00+00:00,0.39185760898466604,0.39234886460573587,0.39185760898466604,0.39234886460573587,2795.598702620515
2025-12-08 16:12:00+00:00,0.39140908539062097,0.39185760898466604,0.39140908539062097,0.39185760898466604,2214.0671894271422
2025-12-08 16:11:00+00:00,0.39092659125543194,0.39140908539062097,0.39092659125543194,0.39140908539062097,786.0425041056911
2025-12-08 16:01:00+00:00,0.3920952397006511,0.3920952397006511,0.39092659125543194,0.39092659125543194,7.953444891943392
2025-12-08 16:00:00+00:00,0.3925510881358761,0.3925510881358761,0.3920952397006511,0.3920952397006511,1161.818043008622
2025-12-08 15:59:00+00:00,0.39206096715319017,0.3925510881358761,0.39206096715319017,0.3925510881358761,2702.934691696497
2025-12-08 15:58:00+00:00,0.39099346229080123,0.39206096715319017,0.39099346229080123,0.39206096715319017,208.84164416672795
2025-12-08 15:56:00+00:00,0.3916890202186013,0.3916890202186013,0.39099346229080123,0.39099346229080123,728.814825923687
2025-12-08 15:55:00+00:00,0.38872121137211574,0.3923507130399464,0.38872121137211574,0.3916890202186013,2551.020361631966
2025-12-08 15:53:00+00:00,0.38850100233293483,0.38872121137211574,0.38850100233293483,0.38872121137211574,493.81916782629276
